order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue
768,2c33350c-73b9-41d8-92f5-131ada52d2ee,Toys,193.57,2,2024-07-02,Europe,BankTransfer,2,0,3.1,5,367.78
769,ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,Toys,224.08,3,2025-06-22,Europe,PayPal,4,0,2.6,0,672.24
770,f7b217c7-ae92-4a71-8f7d-cb431679742f,Sports,254.26,2,2024-05-21,Europe,BankTransfer,6,0,3.4,10,457.67
771,aaf78c67-51d0-4109-bc90-2838d8741408,Automotive,12.21,3,2025-07-10,Europe,BankTransfer,7,0,3.8,20,29.3
772,8ccc9cea-109f-48ee-b5a4-720058f0dd23,Home,314.7,1,2025-06-18,Europe,CreditCard,6,0,2.2,0,314.7
773,4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,Automotive,383.03,3,2024-03-05,North America,BankTransfer,7,0,3.1,0,1149.09
774,b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,Automotive,11.11,3,2025-05-26,Oceania,PayPal,3,0,2.2,0,33.33
775,2c913a7c-a340-4f08-b341-91b8ed6522b4,Toys,258.3,3,2024-02-28,North America,PayPal,8,0,4.5,15,658.67
776,3967e60a-823d-4107-9c8a-c066cb2fafa3,Automotive,255.32,5,2024-12-19,Europe,BankTransfer,8,0,3.7,0,1276.6
777,cac4d0eb-3373-430e-bc31-a5971f119c0f,Toys,439.63,4,2023-12-11,Africa,BankTransfer,5,0,2.1,0,1758.52
778,7e7838c9-ca55-438b-bc9a-be10238d6f44,Beauty,26.81,1,2024-08-15,Asia,BankTransfer,1,0,3.9,15,22.79
779,9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,Automotive,473.26,1,2023-07-15,Africa,PayPal,9,0,2.4,0,473.26
780,fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,Automotive,261.69,1,2023-05-02,South America,BankTransfer,7,0,5.0,0,261.69
781,e25df9a8-9ca8-45c4-a138-afe08d38bbd8,Automotive,474.75,2,2023-09-17,Oceania,PayPal,2,0,4.0,15,807.08
782,65edcfe3-4f2d-4d3f-90d4-de39161237c9,Fashion,32.43,3,2024-10-21,North America,PayPal,9,0,3.2,10,87.56
783,7a89cbeb-b807-478a-b788-f5d1ffe575f6,Automotive,171.01,1,2025-03-15,Oceania,Cash,3,0,4.9,0,171.01
784,68d0a2a8-c4e7-47dd-a929-de738693fd9d,Fashion,481.76,5,2024-07-04,Africa,Cash,9,0,2.2,0,2408.8
785,20156a72-12e1-43a6-932c-ae01d2c65ee4,Sports,107.85,2,2023-06-04,South America,CreditCard,2,0,3.0,5,204.92
786,12fc7a87-a470-4d48-9128-b9b1f8ede0ca,Sports,221.34,1,2024-07-23,Africa,BankTransfer,3,0,5.0,5,210.27
787,8471b4b0-ae1b-4f69-b740-d83173318749,Sports,394.002,6,2024-11-01,South America,CreditCard,9,0,3.9,0,2364.01
788,d43cdd6d-e0c1-4f1e-a0da-897258321ee4,Automotive,308.08,3,2023-07-10,Oceania,Cash,7,0,2.8,0,924.24
789,96792482-a3c9-48e4-8d22-38e6c7bf4fbc,Beauty,189.2,4,2025-01-03,Oceania,CreditCard,1,0,4.9,10,681.12
790,21084dd9-f75d-4e3c-848d-56502e9522d6,Automotive,327.88,5,2025-03-25,Africa,PayPal,6,0,2.2,5,1557.43
791,de431e06-e924-4069-80bb-ae526ec01269,Sports,385.62,5,2025-10-10,North America,BankTransfer,7,0,4.8,0,1928.1
792,84a2576c-1fc9-45f8-94d6-07350e2f8958,Home,408.591,2,2024-11-22,Asia,PayPal,6,0,3.1,0,817.18
793,2976aab2-2a26-4770-8ddb-1b36272c0588,Toys,244.48,5,2024-12-04,South America,CreditCard,7,0,2.7,5,1161.28
794,39b86bb2-b596-4a7c-af4a-fa885299e505,Electronics,103.41,3,2025-07-30,Europe,CreditCard,2,0,2.2,5,294.72
795,84d67c4f-f0df-4684-b28e-41225894f7f1,Electronics,131.0,2,2025-06-22,North America,Cash,6,0,3.0,0,262.0
796,143029a9-d88f-4c94-88b7-63d5e519dd7e,Electronics,209.14,5,2024-02-19,South America,PayPal,1,0,2.4,10,941.13
797,f4d375c1-a293-49fa-b240-d7a14027ab7d,Beauty,191.205,2,2023-11-22,Asia,BankTransfer,2,0,2.9,5,363.29
798,a0017720-200b-4903-8642-6c458d03f17a,Electronics,250.64,1,2025-01-08,Oceania,BankTransfer,6,0,2.1,0,250.64
799,17eaec83-8892-442f-9d4b-2bf94d85e9c7,Electronics,471.03,5,2023-12-05,Asia,CreditCard,8,0,2.1,0,2355.15
800,9780c215-2b2b-48e9-a417-c09380a8a23d,Sports,184.02,5,2024-09-17,Oceania,PayPal,1,0,2.6,0,920.1
801,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,Sports,431.52,3,2023-07-06,Oceania,CreditCard,2,0,3.9,5,1229.83
802,e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,Electronics,307.76,3,2025-09-03,North America,CreditCard,3,0,2.5,0,923.28
803,ec86a890-d7b0-4bdc-966e-3cbe9aea622f,Fashion,396.39,2,2024-04-08,Africa,Cash,6,0,3.8,0,792.78
804,dd20c3bf-d342-4f08-8a8b-b5b490494583,Electronics,416.61,3,2024-12-04,Europe,CreditCard,9,0,2.6,0,1249.83
805,f2d3f761-0ba3-4279-94cb-056407437c3b,Automotive,203.15,1,2023-09-28,South America,Cash,4,0,3.9,5,192.99
806,43c07d43-93a7-4792-8561-b8dca4364fcd,Electronics,400.33,4,2025-02-23,North America,CreditCard,3,0,3.7,0,1601.32
807,92779574-c457-4cc3-b5f7-89bca6b07458,Beauty,332.97,2,2023-07-31,Europe,BankTransfer,4,0,5.0,15,566.05
808,07c0d116-a394-4d54-9e3c-5a886aa56e6d,Home,147.17,3,2023-10-08,Asia,Cash,9,0,2.4,0,441.51
809,8baaf744-a08d-421b-a395-4cb17f7f6c0a,Automotive,452.1,2,2023-10-20,North America,CreditCard,8,0,3.2,15,768.57
810,4d560a3d-f4e7-469a-a454-09374a27ebf2,Toys,456.3,1,2023-01-18,Africa,PayPal,2,0,4.0,10,410.67
811,ceae71cf-ce00-4af0-beb0-51817ba24588,Sports,312.08,5,2024-03-12,Asia,PayPal,3,0,4.7,15,1326.34
812,741b77f5-4c24-4053-a7f5-ae02af5b8f47,Sports,80.18,4,2025-06-25,Africa,PayPal,1,1,2.5,0,320.72
813,2877f5d9-0f56-45f8-b048-faa112ae5c22,Electronics,216.95,4,2023-10-14,Europe,CreditCard,6,0,3.1,0,867.8
814,76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,Toys,107.26,4,2025-02-25,Oceania,BankTransfer,3,0,3.2,10,386.14
815,24c778a5-9b4e-464b-9716-dc2e343ada2a,Sports,264.09,1,2023-10-14,Asia,PayPal,9,0,3.0,0,264.09
816,51beb80e-b7e6-414c-9c8a-49225005680f,Home,75.86,3,2023-06-22,Oceania,PayPal,7,0,2.1,20,182.06
817,586a346a-dc5b-47d1-bcef-1972bbf483ce,Toys,452.11,3,2024-08-06,Africa,CreditCard,4,0,3.5,0,1356.33
818,c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,Automotive,463.47,3,2024-09-09,Oceania,PayPal,4,0,2.4,10,1251.37
819,1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,Toys,425.511,6,2025-11-09,Africa,PayPal,7,0,3.5,0,2553.07
820,1f5d988f-776a-4f09-bde2-885951b1943c,Beauty,257.73,3,2024-08-28,South America,CreditCard,3,0,2.5,0,773.19
821,24108e9a-3f77-4cae-b318-b96d44790612,Automotive,225.48,5,2025-10-10,North America,Cash,7,0,4.3,5,1071.03
822,f204be89-4a4b-4563-8cf4-77ef18c8a616,Electronics,473.15,3,2025-10-20,North America,CreditCard,1,0,3.8,10,1277.5
823,6b0ae0e3-9d89-4047-9d39-d7936257a4a2,Toys,325.18,3,2025-01-09,Europe,BankTransfer,6,0,2.9,15,829.21
824,e6fdd7af-dd84-4acc-b672-94643f8ea40a,Fashion,479.94,4,2025-05-11,South America,BankTransfer,5,0,3.9,0,1919.76
825,ef0a573d-53d2-456d-9040-158728e213bc,Toys,291.02,3,2023-12-20,Oceania,Cash,3,1,4.4,5,829.41
826,3098f7b2-500e-45c0-b89b-df7f93e34c35,Automotive,466.58,3,2023-02-04,Europe,CreditCard,1,0,2.9,10,1259.77
827,fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,Electronics,307.94,2,2024-03-17,Asia,CreditCard,6,0,3.0,0,615.88
828,e10b1a47-7fae-4748-b781-321e83c501cb,Electronics,108.333,4,2025-11-03,South America,BankTransfer,9,1,2.4,5,411.67
829,170d7507-05ee-41d4-bf53-a88e4efc8248,Beauty,293.4,4,2025-10-23,Oceania,Cash,1,0,2.2,5,1114.92
830,750d112e-8164-4eec-a4ab-851bf1fac6e7,Sports,266.14,5,2025-04-03,Oceania,CreditCard,6,0,3.4,5,1264.16
831,95560a2d-3713-4466-bda0-6476f778c676,Beauty,58.797,2,2023-11-09,Africa,BankTransfer,8,0,3.2,0,117.59
832,4806f804-0cf0-474c-8c74-dc0f5a575539,Electronics,228.38,1,2023-06-11,Asia,PayPal,4,0,3.3,5,216.96
833,d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,Automotive,101.88,2,2024-10-31,North America,Cash,1,0,2.4,5,193.57
834,4926ce5f-7878-4140-ac2a-4f71a77d95f1,Toys,27.8,4,2023-05-16,Oceania,BankTransfer,2,0,4.2,5,105.64
835,1b84edc3-d8e0-49de-8217-ea0e896490ab,Beauty,423.6,5,2024-05-03,South America,CreditCard,3,0,2.2,15,1800.3
836,43b47ee5-e1e8-4e7e-a249-8f666e51484d,Fashion,212.25,1,2025-06-08,Europe,CreditCard,4,0,3.5,0,212.25
837,673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,Sports,412.0,5,2023-04-23,Africa,BankTransfer,1,0,4.2,0,2060.0
838,0d18ab95-668c-4477-8b95-017c5dae1201,Beauty,218.12,4,2023-12-26,Oceania,CreditCard,2,0,2.2,5,828.86
839,5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,Electronics,356.95,2,2023-10-09,Oceania,CreditCard,4,0,4.8,0,713.9
840,62e7c1a6-12d2-4a06-89e1-cd138da00495,Fashion,120.16,2,2024-12-11,South America,BankTransfer,8,0,3.9,0,240.32
841,8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,Fashion,228.84,1,2023-09-17,Asia,BankTransfer,7,0,4.4,0,228.84
842,9f8cc29f-fd35-4c5f-9347-9a3b479bc637,Beauty,387.73,3,2023-03-02,Europe,BankTransfer,2,1,3.4,0,1163.19
843,20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,Automotive,244.2,2,2024-07-11,South America,CreditCard,6,0,2.7,5,463.98
844,5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,Home,496.11,4,2023-06-07,Oceania,Cash,5,0,3.6,15,1686.77
845,8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,Sports,166.31,2,2025-01-07,Africa,CreditCard,3,0,2.1,0,332.62
846,24eeb4a6-c145-45c7-9d98-6115f05eeefe,Sports,38.98,1,2023-12-08,Africa,BankTransfer,1,0,2.7,20,31.18
847,66c14dca-8255-4a61-9a3b-031932f57510,Fashion,97.63,1,2023-07-30,Asia,CreditCard,3,0,3.1,0,97.63
848,09f64405-0b99-4034-8a4e-255280051b10,Fashion,439.9740000000001,6,2025-11-08,Oceania,CreditCard,2,0,4.5,10,2375.86
849,cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,Electronics,355.91,2,2024-05-15,Europe,CreditCard,7,0,2.5,0,711.82
850,2620f9a9-74fd-43d1-84f2-fd0f79474bfa,Sports,65.64,3,2025-02-23,Asia,PayPal,2,0,4.7,0,196.92
851,23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,Fashion,411.52,5,2025-05-08,Europe,PayPal,1,0,4.9,0,2057.6
852,518b2f21-9cf2-4859-ae6e-2e7253f591dc,Home,430.52,4,2025-05-02,North America,BankTransfer,6,0,2.0,0,1722.08
853,9dd2f9de-fd98-4e33-a498-abe92999bbef,Home,385.87,2,2025-02-02,Europe,CreditCard,1,0,4.5,5,733.15
854,97fe56c5-4c9a-4f24-97b4-c294bd44089d,Toys,103.61,4,2023-04-18,Oceania,PayPal,4,0,4.3,0,414.44
855,827c9f8c-d40a-45e9-81df-6517561c9210,Fashion,298.15,2,2023-04-05,Africa,Cash,1,0,3.5,0,596.3
856,901bcdef-b56f-48ce-bd66-971e88476c56,Electronics,371.04,4,2024-08-01,South America,BankTransfer,5,0,3.2,5,1409.95
857,044251db-d0d4-4a67-b992-8faa4cbf131d,Home,114.15,1,2025-07-24,Europe,CreditCard,7,1,2.8,0,114.15
858,1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,Home,368.68,4,2024-08-20,North America,BankTransfer,9,0,4.1,0,1474.72
859,4ec3f970-956d-40e4-aaa2-6216fada98f5,Beauty,415.43,5,2024-05-11,Africa,Cash,3,0,2.6,0,2077.15
860,df41e335-b9ae-48e4-a615-99c8cbf81f86,Home,469.34,3,2025-10-07,Africa,PayPal,2,0,4.8,10,1267.22
861,98cf1188-06d2-4913-a117-3719b023a0ea,Beauty,283.12,4,2024-05-17,Africa,PayPal,7,0,3.9,5,1075.86
862,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,Electronics,345.96,5,2023-02-18,South America,PayPal,1,1,3.3,0,1729.8
863,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,Toys,330.59,3,2023-01-20,Asia,BankTransfer,8,0,3.8,5,942.18
864,0d259caa-b8ad-4d87-ba40-45dd93dfd907,Electronics,380.86,4,2025-02-09,Oceania,BankTransfer,2,0,3.4,0,1523.44
865,86341718-2ba6-4db3-bafe-b1149561c813,Electronics,261.06,5,2025-12-21,North America,PayPal,7,0,3.2,0,1305.3
866,c64c9647-9ea7-417c-b89f-7039a107cc46,Sports,290.01,3,2023-05-03,South America,PayPal,5,0,3.1,0,870.03
867,d25864f2-25d4-40fc-a154-2765d756ba9c,Beauty,105.06,1,2023-07-10,Asia,CreditCard,5,0,4.5,0,105.06
868,9293f705-0815-4147-be00-980eae441e21,Fashion,126.55,1,2025-04-25,Africa,BankTransfer,1,1,2.5,0,126.55
869,30d73df7-1c22-4cea-b355-56a5f2bd92f2,Sports,106.87,3,2023-06-23,Oceania,CreditCard,2,0,4.7,0,320.61
870,6b352f85-504e-4687-b0e7-e75604d9145e,Toys,269.61,2,2025-03-18,North America,CreditCard,4,0,4.7,10,485.3
871,34323ec6-b0c4-401c-a9b7-c0fa26c432f6,Toys,189.18,1,2023-05-08,Africa,Cash,4,0,4.9,0,189.18
872,9c89d374-c664-45a7-8077-3e33690e7e62,Beauty,300.73,3,2024-04-29,North America,BankTransfer,5,0,4.6,0,902.19
873,d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,Home,246.26,2,2025-03-15,Asia,BankTransfer,1,0,3.3,0,492.52
874,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,Home,179.07,2,2024-07-10,South America,PayPal,1,0,3.3,5,340.23
875,8f964685-3514-4890-84c8-6c4623595fa4,Electronics,363.93,1,2023-10-06,North America,CreditCard,3,0,5.0,10,327.54
876,7a768555-a987-4218-bf84-faef5336723b,Fashion,302.69,4,2023-12-03,Europe,Cash,6,0,3.2,10,1089.68
877,f4e95734-5052-4700-a077-96a38685abaa,Sports,203.93,2,2025-04-12,Asia,CreditCard,7,0,3.1,5,387.47
878,887b03e5-e980-4808-b5ac-824c2c55aef7,Toys,97.28,1,2024-03-01,Asia,Cash,7,0,3.5,0,97.28
879,ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,Home,193.34,3,2024-06-26,South America,CreditCard,2,0,3.3,20,464.02
880,ae455cc6-b88e-430f-9e1e-994ac5a11f5c,Electronics,449.49,4,2024-09-15,North America,CreditCard,8,0,4.0,5,1708.06
881,43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,Fashion,257.93,4,2023-10-31,Asia,CreditCard,9,0,3.1,0,1031.72
882,f5141058-3138-4975-bbf3-3a349c2dfa97,Beauty,196.91,4,2024-12-29,North America,Cash,4,0,4.2,10,708.88
883,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,Toys,366.97,2,2024-09-04,Europe,BankTransfer,3,0,3.0,15,623.85
884,fb756923-f910-4bb3-b105-32523990e2c9,Automotive,38.88,4,2023-03-05,North America,Cash,4,0,4.4,0,155.52
885,b4746349-49fc-4cd8-856b-ad4c4c3077c4,Automotive,199.85,3,2024-05-26,South America,CreditCard,5,0,2.3,0,599.55
886,7d2f4e58-b47a-4c5b-b0b3-901535102852,Sports,424.54,3,2023-10-14,Europe,CreditCard,3,0,2.5,0,1273.62
887,8f7c1d59-594b-4a3a-bad4-65a15129950d,Electronics,270.0,3,2024-03-31,Europe,PayPal,1,0,3.6,0,810.0
888,b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,Fashion,419.08,2,2025-02-01,South America,CreditCard,3,0,2.9,5,796.25
889,92cf6021-1f33-442d-89ac-908746015028,Toys,349.62,4,2024-06-14,Africa,CreditCard,2,0,2.2,0,1398.48
890,e5508ea2-6133-434d-8b0e-8eb1ad371d9e,Electronics,65.04,3,2024-02-09,Europe,Cash,7,0,3.8,0,195.12
891,585abefb-d181-4f77-a500-1423faebcd19,Automotive,192.97,1,2023-07-08,North America,BankTransfer,5,0,2.4,20,154.38
892,257f7595-cdfb-4db9-85e7-8b23f4613f09,Electronics,361.96,5,2025-08-02,Europe,CreditCard,9,0,3.8,5,1719.31
893,f48f709c-49a2-4441-8ac4-de854a5b1aff,Fashion,266.69,3,2025-06-06,Africa,Cash,4,0,2.6,0,800.07
894,ec8be537-58ab-4778-943b-45e3b6d1f6bb,Sports,96.96,5,2025-02-22,Europe,Cash,6,0,4.2,0,484.8
895,bf519362-41a6-4fed-a7ed-c8d8713f8f8c,Fashion,72.74,4,2024-03-15,Asia,PayPal,7,0,2.9,15,247.32
896,d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,Home,419.03,5,2025-07-02,Asia,PayPal,7,0,2.1,0,2095.15
897,8fe069b6-eeda-4802-8568-f42689e03e22,Electronics,313.64,3,2024-05-18,Africa,BankTransfer,8,0,3.0,0,940.92
898,1bf645f6-2324-4211-8588-fc1bb2384849,Sports,144.27,1,2025-09-08,South America,CreditCard,8,0,4.3,0,144.27
899,3d4196fe-963a-4617-bdab-07e79d9d028e,Electronics,423.61,2,2025-02-23,Asia,PayPal,9,0,4.3,0,847.22
900,e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,Sports,290.52,3,2025-12-12,North America,PayPal,9,0,2.2,10,784.4
901,3b9b2d45-a350-45e4-b9c5-9df987f255d6,Beauty,63.4,1,2023-02-09,Africa,Cash,2,0,2.3,10,57.06
902,548e1f6b-69ce-4e4e-99a6-92c90d700ea4,Automotive,310.27,3,2025-01-05,Oceania,Cash,6,0,4.0,5,884.27
903,ae62990c-19bd-4f93-b8ef-7666b7a4c719,Toys,310.52,4,2024-12-05,South America,BankTransfer,7,1,4.3,0,1242.08
904,f6eab3a0-0153-4221-a331-0a28c550eca8,Sports,485.19,4,2024-01-04,Asia,CreditCard,8,0,3.6,5,1843.72
905,286ed390-edd9-4a1a-ba58-5b278ce3e7c3,Home,344.16,3,2024-03-24,Africa,CreditCard,6,0,2.5,0,1032.48
906,e1721c83-ef5e-4376-a723-fb72682b163a,Automotive,212.47,1,2023-04-30,Asia,Cash,9,0,3.6,0,212.47
907,a689b424-7a3a-40e1-b9c7-73a0e0decc3d,Toys,36.62,3,2024-04-21,Asia,PayPal,8,0,3.7,0,109.86
908,4988e418-f6c3-4218-8183-6315330f8be1,Electronics,54.29,3,2024-05-08,North America,BankTransfer,2,0,3.1,10,146.58
909,0f25477d-a559-40e7-8910-fade52380bf2,Toys,44.46,5,2023-04-25,Oceania,PayPal,8,0,3.0,0,222.3
910,a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,Toys,374.36,1,2024-12-27,South America,PayPal,5,0,3.6,0,374.36
911,bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,Fashion,361.02,1,2024-10-13,North America,BankTransfer,2,0,4.5,0,361.02
912,098c60b3-efc9-409e-99af-6e09b91e3d6e,Toys,336.53,4,2024-12-21,Europe,PayPal,4,0,4.3,5,1278.81
913,6afa828c-2cd1-4b9f-abe5-841fe9c96c52,Toys,116.77,2,2025-10-05,North America,BankTransfer,7,0,3.0,15,198.51
914,ef158d5b-2d00-4d05-966d-4627e1dace6a,Fashion,78.24,3,2023-03-19,South America,CreditCard,7,0,4.9,10,211.25
915,d61169a1-ff46-46bf-894d-916deb6d2fed,Electronics,492.97,5,2024-03-24,North America,CreditCard,5,0,2.9,0,2464.85
916,2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,Toys,255.16,5,2023-01-02,South America,BankTransfer,6,0,3.9,15,1084.43
917,df4e713e-f64e-4dfc-bfbe-ac7aefc59738,Toys,488.6,2,2023-09-25,North America,BankTransfer,6,0,2.8,10,879.48
918,0997623a-e072-4d96-8a1a-81f5ed10f004,Beauty,351.9,5,2024-10-24,North America,CreditCard,9,0,2.7,15,1495.58
919,9a4ffc0c-9165-42ed-8c63-6e95025f5543,Electronics,202.57,3,2023-10-18,North America,CreditCard,6,0,4.9,0,607.71
920,55c551fc-fba5-4cc8-adaf-37661b780ede,Automotive,360.25,1,2025-01-17,Africa,CreditCard,2,0,4.4,0,360.25
921,a42d0cd7-fd35-4f6a-b450-388748d90846,Home,435.42,2,2025-03-21,Oceania,CreditCard,9,0,3.0,10,783.76
922,e3a68a70-7e71-4b55-8639-bd418b15bd94,Home,199.91,1,2024-10-22,Asia,PayPal,2,0,4.2,0,199.91
923,811414f8-d9df-4d0e-a25a-ed6cf0458043,Fashion,33.94,5,2025-06-13,Oceania,Cash,1,0,2.5,0,169.7
924,cf0e6d2b-315c-467a-85d8-a6ad77d0359e,Beauty,202.99,3,2023-12-23,Asia,BankTransfer,6,0,2.5,15,517.62
925,bb2aa146-2999-494c-94a7-b69b1cd66b09,Fashion,334.05,4,2023-12-26,Oceania,Cash,9,0,3.8,10,1202.58
926,b7f60cdf-41dc-4c60-a5f6-0735757b6b29,Home,467.32,3,2024-08-26,Oceania,PayPal,7,0,4.7,5,1331.86
927,564cfbd2-bc92-4d81-839b-058c2faabe0b,Fashion,293.12,5,2023-01-04,Oceania,Cash,4,0,4.8,15,1245.76
928,aca58d95-915a-4c30-8b86-b5a1ca6fbff8,Automotive,240.35,3,2023-03-08,Africa,PayPal,6,1,4.6,5,685.0
929,9c678393-2ced-4c0d-b173-04b5c1dd484a,Toys,216.29,4,2024-03-28,Asia,CreditCard,8,0,4.2,5,821.9
930,67ce378f-e5a4-483b-a383-889adb2c6ac8,Sports,102.825,6,2024-11-09,North America,CreditCard,7,0,4.9,0,616.95
931,53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,Fashion,148.98,2,2024-10-16,Asia,PayPal,3,0,2.9,10,268.16
932,186b2880-ab54-4a15-a69d-01ff1634725b,Beauty,62.001000000000005,5,2024-11-18,Europe,Cash,3,0,3.4,10,279.0
933,7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,Electronics,87.26,4,2024-03-05,Asia,PayPal,2,1,3.0,0,349.04
934,01bf9e73-3f80-4385-af92-40b652d78f10,Beauty,245.19,5,2024-12-18,Europe,BankTransfer,6,0,3.1,0,1225.95
935,725d4259-3c4b-4eec-a231-ee7342c2d2eb,Automotive,263.17,1,2023-01-03,Europe,CreditCard,7,0,3.9,10,236.85
936,546252e7-f43b-4052-8459-bd6ec0f63229,Sports,44.21,1,2025-05-09,South America,PayPal,9,0,2.6,10,39.79
937,92a81713-b90e-444b-951c-25d54d4c5280,Sports,468.23,3,2025-02-14,South America,BankTransfer,4,0,3.7,0,1404.69
938,5c0b9b10-a757-4b10-82f5-25b902ed73ce,Toys,306.71,5,2023-07-27,South America,Cash,4,0,3.4,10,1380.2
939,aaf407f7-0fe7-4149-bc7e-5368b1594847,Automotive,444.28,1,2024-04-06,Africa,PayPal,5,0,4.8,10,399.85
940,28e333b6-4e8a-4c4b-b724-20411e43fbd2,Sports,465.84,4,2023-03-10,Europe,BankTransfer,6,0,4.7,0,1863.36
941,ec50ace4-80a5-4e65-afa2-855967c96204,Electronics,238.76,1,2024-06-18,Asia,CreditCard,1,0,5.0,0,238.76
942,c5144d98-b41c-404f-a346-f415e5267a2b,Electronics,291.38,1,2023-12-15,Asia,Cash,9,0,3.3,0,291.38
943,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,Fashion,133.1,4,2023-06-03,Oceania,CreditCard,2,1,2.9,0,532.4
944,5e175b66-4b87-459f-b0cd-7f05ea87855e,Home,472.63,3,2025-09-15,Africa,CreditCard,1,0,4.7,0,1417.89
945,f5159494-3818-4fd3-b889-936a9d5817e8,Sports,406.29,3,2023-12-04,Oceania,Cash,6,1,2.5,5,1157.93
946,74797b61-2737-4b52-ba6a-210722319050,Fashion,271.08,1,2023-07-27,Europe,BankTransfer,2,0,3.3,0,271.08
947,5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf,Fashion,367.91,2,2025-04-18,North America,BankTransfer,7,0,3.6,0,735.82
948,e9ad0e9b-8c9a-41e9-b3b2-63376a74dbb7,Beauty,88.74,1,2024-09-01,Asia,PayPal,4,0,3.8,15,75.43
949,cd4f8b2b-899a-4252-81e1-b94a78883058,Electronics,274.17,5,2025-03-15,Europe,Cash,9,0,4.0,5,1302.31
950,c3093b6e-37e9-42e2-935a-c07aaa0217d0,Fashion,426.66,3,2025-01-08,Europe,CreditCard,1,0,4.7,0,1279.98
951,98874bfe-c136-4c65-ae2a-e3413f59e4f2,Sports,123.62,4,2024-08-26,Europe,Cash,3,0,3.7,0,494.48
952,86879aa9-14f5-43d0-8991-2032df85c777,Fashion,405.94,1,2023-02-22,Europe,PayPal,1,0,2.7,0,405.94
953,5c9deee0-b42a-4456-8736-5a84725e134d,Fashion,96.78,4,2024-08-20,Oceania,CreditCard,2,0,4.0,5,367.76
954,1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,Sports,125.85,2,2024-09-23,Europe,Cash,2,0,2.4,0,251.7
955,e723ada3-8c32-4db2-942a-895e0fcf601f,Sports,292.7,1,2024-06-26,South America,CreditCard,3,0,4.9,0,292.7
956,89628f6e-929c-43b3-b3c0-8bf18167999f,Beauty,177.29,4,2025-03-04,Africa,PayPal,9,0,4.7,10,638.24
957,dabf984e-53ff-4461-aa1f-1b61265cb9d9,Home,90.65,4,2025-01-26,South America,PayPal,7,0,2.1,0,362.6
958,ae27d432-1dc1-47eb-b11c-767385351a69,Sports,179.97,1,2024-06-23,Europe,Cash,5,0,4.1,0,179.97
959,7d23d479-9549-4a82-b787-ef8d3495311e,Sports,383.11,2,2024-04-08,Asia,BankTransfer,1,0,2.7,10,689.6
960,720b274b-82a7-4586-a61d-9cde1747f387,Toys,323.46900000000005,5,2023-11-06,Europe,CreditCard,7,0,4.0,0,1617.35
961,21c71aa3-7414-43b5-8e3e-25f2cf0671c7,Electronics,300.09,2,2024-12-05,Oceania,Cash,2,0,4.5,0,600.18
962,905c7bdd-74f0-4eae-aa59-43ce836435e3,Automotive,422.69,2,2024-04-10,Africa,CreditCard,3,1,2.4,0,845.38
963,ac3a812f-765e-4cb5-8f0d-55400ec7d662,Automotive,40.97,4,2025-12-06,South America,Cash,1,0,3.9,0,163.88
964,0592bfa5-b928-423f-8ee4-334ece920136,Toys,67.19,1,2025-08-30,Oceania,PayPal,3,0,3.2,0,67.19
